Tiempo; LAP; Signal; Distancia
00:00:02.368; 349e4a;-62;0
00:00:02.888; 349e4a;-62;0
00:00:02.900; 349e4a;-62;0
00:00:02.913; 349e4a;-62;0
00:00:03.540; 349e4a;-61;0
00:00:03.587; 349e4a;-53;0
00:00:03.917; 349e4a;-60;0
00:00:04.274; 349e4a;-50;0
00:00:04.287; 349e4a;-51;0
00:00:04.719; 349e4a;-54;0
00:00:04.740; 349e4a;-53;0
00:00:04.975; 349e4a;-60;0
00:00:05.436; 349e4a;-64;0
00:00:05.451; 349e4a;-60;0
00:00:05.594; 349e4a;-64;0
00:00:05.985; 349e4a;-56;0
00:00:05.996; 349e4a;-58;0
00:00:06.509; 349e4a;-61;0
00:00:06.632; 349e4a;-57;0
00:00:07.404; a8390e;-69;0
00:00:07.620; a8390e;-76;0
00:00:08.043; a8390e;-74;0
00:00:08.176; a8390e;-70;0
00:00:08.684; a8390e;-43;0
00:00:09.477; a8390e;-53;0
00:00:09.656; a8390e;-52;0
00:00:09.861; a8390e;-61;0
00:00:10.259; a8390e;-70;0
00:00:10.289; a8390e;-70;0
00:00:10.304; a8390e;-70;0
00:00:10.731; a8390e;-58;0
00:00:10.794; a8390e;-77;0
00:00:10.942; a8390e;-62;0
00:00:10.955; a8390e;-58;0
00:00:11.030; a8390e;-61;0
00:00:11.250; a8390e;-58;0
00:00:11.257; a8390e;-59;0
00:00:11.263; a8390e;-59;0
00:00:11.695; a8390e;-68;0
00:00:11.706; a8390e;-66;0
00:00:11.719; a8390e;-68;0
00:00:11.894; a8390e;-64;0
00:00:11.944; a8390e;-57;0
00:00:12.067; a8390e;-63;0
00:00:12.077; a8390e;-63;0
00:00:12.326; a8390e;-62;0
00:00:12.349; a8390e;-55;0
00:00:13.154; a8390e;-52;0
00:00:13.171; a8390e;-53;0
00:00:13.234; a8390e;-55;0
00:00:13.339; a8390e;-70;0
00:00:13.947; a8390e;-75;0
00:00:13.995; a8390e;-54;0
00:00:14.019; a8390e;-56;0
00:00:14.219; a8390e;-57;0
00:00:14.235; a8390e;-58;0
00:00:14.273; a8390e;-55;0
00:00:14.345; a8390e;-69;0
00:00:14.739; a8390e;-61;0
00:00:14.751; a8390e;-62;0
00:00:15.224; a8390e;-54;0
00:00:15.267; a8390e;-55;0
00:00:15.375; a8390e;-54;0
00:00:15.410; a8390e;-54;0
00:00:15.570; a8390e;-64;0
00:00:15.834; a8390e;-55;0
00:00:16.086; a8390e;-54;0
00:00:16.217; a8390e;-56;0
00:00:16.853; a8390e;-60;0
00:00:16.889; a8390e;-57;0
00:00:17.034; a8390e;-57;0
00:00:17.054; a8390e;-58;0
00:00:17.083; a8390e;-54;0
00:00:17.595; a8390e;-59;0
00:00:18.902; 8e276b;-60;0
00:00:18.916; 8e276b;-60;0
00:00:18.930; 8e276b;-59;0
00:00:19.263; 8e276b;-64;0
00:00:19.285; 8e276b;-63;0
00:00:19.297; 8e276b;-61;0
00:00:20.464; 8e276b;-77;0
00:00:22.364; 8e276b;-57;0
00:00:22.377; 8e276b;-57;0
00:00:22.635; 8e276b;-56;0
00:00:22.739; 8e276b;-58;0
00:00:22.866; 8e276b;-64;0
00:00:23.154; 8e276b;-60;0
00:00:23.167; 8e276b;-62;0
00:00:23.194; 8e276b;-61;0
00:00:23.209; 8e276b;-58;0
00:00:23.571; 8e276b;-52;0
00:00:24.457; 8e276b;-72;0
00:00:24.469; 8e276b;-73;0
00:00:24.839; 8e276b;-65;0
00:00:24.852; 8e276b;-65;0
00:00:25.100; 8e276b;-52;0
00:00:25.375; 8e276b;-53;0
00:00:25.406; 8e276b;-52;0
00:00:25.426; 8e276b;-51;0
00:00:25.824; 8e276b;-44;0
00:00:25.850; 8e276b;-61;0
00:00:26.364; 8e276b;-61;0
00:00:26.659; 8e276b;-57;0
00:00:27.333; 8e276b;-58;0
00:00:27.438; 8e276b;-71;0
00:00:28.074; 8e276b;-58;0
00:00:28.361; 8e276b;-60;0
00:00:28.361; 8e276b;-58;0
00:00:28.572; 8e276b;-50;0
00:00:28.583; 8e276b;-50;0
00:00:28.602; 8e276b;-57;0
00:00:30.021; 827b65;-52;0
00:00:30.031; 827b65;-52;0
00:00:30.043; 827b65;-57;0
00:00:30.078; 827b65;-58;0
00:00:30.571; 827b65;-52;0
00:00:30.694; 827b65;-50;0
00:00:30.853; 827b65;-55;0
00:00:30.896; 827b65;-56;0
00:00:30.925; 827b65;-54;0
00:00:31.065; 827b65;-55;0
00:00:31.205; 827b65;-65;0
00:00:31.478; 827b65;-65;0
00:00:31.579; 827b65;-65;0
00:00:31.789; 827b65;-58;0
00:00:31.904; 827b65;-50;0
00:00:32.521; 827b65;-50;0
00:00:32.647; 827b65;-59;0
00:00:32.997; 827b65;-57;0
00:00:33.006; 827b65;-55;0
00:00:33.148; 827b65;-43;0
00:00:33.170; 827b65;-58;0
00:00:33.195; 827b65;-59;0
00:00:33.755; 827b65;-53;0
00:00:33.808; 827b65;-62;0
00:00:34.062; 827b65;-62;0
00:00:34.728; 827b65;-64;0
00:00:34.765; 827b65;-61;0
00:00:34.801; 827b65;-65;0
00:00:34.813; 827b65;-65;0
00:00:35.982; 827b65;-52;0
00:00:36.361; 827b65;-54;0
00:00:36.684; 827b65;-67;0
00:00:36.828; 827b65;-57;0
00:00:36.839; 827b65;-57;0
00:00:36.880; 827b65;-64;0
00:00:36.905; 827b65;-65;0
00:00:37.657; 827b65;-61;0
00:00:37.689; 827b65;-57;0
00:00:38.051; 827b65;-63;0
00:00:38.063; 827b65;-60;0
00:00:38.085; 827b65;-57;0
00:00:39.114; 827b65;-61;0
00:00:39.137; 827b65;-62;0
00:00:39.897; 827b65;-54;0
00:00:39.961; 827b65;-58;0
00:00:41.358; 349e4a;-59;0
00:00:41.373; 349e4a;-57;0
00:00:41.576; 349e4a;-59;0
00:00:41.789; 349e4a;-60;0
00:00:41.891; 349e4a;-72;0
00:00:42.026; 349e4a;-74;0
00:00:42.440; 349e4a;-68;0
00:00:43.056; 349e4a;-61;0
00:00:43.098; 349e4a;-61;0
00:00:43.113; 349e4a;-55;0
00:00:43.234; 349e4a;-60;0
00:00:43.256; 349e4a;-62;0
00:00:43.432; 349e4a;-63;0
00:00:44.241; 349e4a;-56;0
00:00:44.253; 349e4a;-55;0
00:00:44.430; 349e4a;-56;0
00:00:44.482; 349e4a;-66;0
00:00:44.496; 349e4a;-66;0
00:00:44.993; 349e4a;-70;0
00:00:45.469; 349e4a;-61;0
00:00:45.481; 349e4a;-60;0
00:00:46.339; 349e4a;-60;0
00:00:46.396; 349e4a;-54;0
00:00:46.734; 349e4a;-59;0
00:00:46.746; 349e4a;-56;0
00:00:46.758; 349e4a;-56;0
00:00:46.993; 349e4a;-53;0
00:00:47.006; 349e4a;-52;0
00:00:47.369; 349e4a;-54;0
00:00:48.411; 349e4a;-58;0
00:00:48.569; 349e4a;-59;0
00:00:48.773; 349e4a;-58;0
00:00:48.786; 349e4a;-60;0
00:00:49.221; 349e4a;-62;0
00:00:49.237; 349e4a;-61;0
00:00:49.278; 349e4a;-66;0
00:00:49.292; 349e4a;-66;0
00:00:49.664; 349e4a;-58;0
00:00:49.678; 349e4a;-58;0
00:00:49.684; 349e4a;-57;0
00:00:49.806; 349e4a;-69;0
00:00:49.828; 349e4a;-69;0
00:00:49.851; 349e4a;-60;0
00:00:49.872; 349e4a;-60;0
00:00:50.803; 349e4a;-60;0
00:00:50.833; 349e4a;-68;0
00:00:50.858; 349e4a;-69;0
00:00:51.276; 349e4a;-72;0
00:00:51.816; a8390e;-74;0
00:00:51.988; a8390e;-71;0
00:00:52.246; a8390e;-63;0
00:00:52.659; a8390e;-75;0
00:00:53.056; a8390e;-64;0
00:00:53.442; a8390e;-62;0
00:00:53.681; a8390e;-72;0
00:00:53.907; a8390e;-72;0
00:00:54.062; a8390e;-64;0
00:00:54.070; a8390e;-64;0
00:00:54.272; a8390e;-64;0
00:00:54.654; a8390e;-59;0
00:00:55.319; a8390e;-62;0
00:00:55.505; a8390e;-63;0
00:00:56.371; a8390e;-59;0
00:00:56.393; a8390e;-60;0
00:00:56.570; a8390e;-62;0
00:00:56.594; a8390e;-61;0
00:00:57.534; a8390e;-64;0
00:00:57.557; a8390e;-63;0
00:00:57.570; a8390e;-61;0
00:00:57.735; a8390e;-63;0
00:00:57.989; a8390e;-61;0
00:00:58.261; a8390e;-69;0
00:00:58.582; a8390e;-62;0
00:00:58.595; a8390e;-63;0
00:00:59.229; a8390e;-58;0
00:00:59.240; a8390e;-62;0
00:00:59.250; a8390e;-60;0
00:00:59.270; a8390e;-67;0
00:01:00.956; a8390e;-74;0
00:01:01.972; a8390e;-62;0
00:01:02.045; a8390e;-62;0
00:01:02.063; a8390e;-60;0
00:01:02.075; a8390e;-56;0
00:01:02.299; a8390e;-65;0
00:01:03.255; 8e276b;-65;0
00:01:03.994; 8e276b;-76;0
00:01:04.296; 8e276b;-62;0
00:01:04.326; 8e276b;-60;0
00:01:04.407; 8e276b;-69;0
00:01:04.945; 8e276b;-64;0
00:01:04.959; 8e276b;-64;0
00:01:05.004; 8e276b;-62;0
00:01:05.326; 8e276b;-61;0
00:01:05.370; 8e276b;-67;0
00:01:05.496; 8e276b;-60;0
00:01:05.518; 8e276b;-58;0
00:01:05.555; 8e276b;-62;0
00:01:05.947; 8e276b;-62;0
00:01:05.960; 8e276b;-64;0
00:01:06.591; 8e276b;-64;0
00:01:06.603; 8e276b;-65;0
00:01:06.780; 8e276b;-58;0
00:01:06.814; 8e276b;-59;0
00:01:06.829; 8e276b;-66;0
00:01:07.041; 8e276b;-62;0
00:01:07.061; 8e276b;-62;0
00:01:07.220; 8e276b;-60;0
00:01:07.468; 8e276b;-65;0
00:01:07.582; 8e276b;-62;0
00:01:08.053; 8e276b;-59;0
00:01:08.066; 8e276b;-58;0
00:01:08.085; 8e276b;-56;0
00:01:08.214; 8e276b;-60;0
00:01:08.653; 8e276b;-60;0
00:01:09.146; 8e276b;-72;0
00:01:09.441; 8e276b;-60;0
00:01:09.463; 8e276b;-60;0
00:01:10.536; 8e276b;-59;0
00:01:10.564; 8e276b;-60;0
00:01:10.936; 8e276b;-60;0
00:01:11.334; 8e276b;-55;0
00:01:11.722; 8e276b;-63;0
00:01:11.762; 8e276b;-62;0
00:01:11.769; 8e276b;-58;0
00:01:12.174; 8e276b;-57;0
00:01:12.183; 8e276b;-63;0
00:01:12.537; 8e276b;-64;0
00:01:12.548; 8e276b;-62;0
00:01:12.581; 8e276b;-68;0
00:01:13.028; 8e276b;-64;0
00:01:13.350; 8e276b;-61;0
00:01:13.650; 827b65;-70;0
00:01:13.815; 827b65;-58;0
00:01:13.830; 8e276b;-66;0
00:01:13.909; 8e276b;-61;0
00:01:14.524; 827b65;-63;0
00:01:15.325; 827b65;-67;0
00:01:15.336; 827b65;-67;0
00:01:15.529; 827b65;-60;0
00:01:16.228; 827b65;-60;0
00:01:16.590; 827b65;-59;0
00:01:16.768; 827b65;-61;0
00:01:17.798; 827b65;-72;0
00:01:18.472; 827b65;-62;0
00:01:18.497; 827b65;-62;0
00:01:18.609; 827b65;-62;0
00:01:18.621; 827b65;-63;0
00:01:18.824; 827b65;-65;0
00:01:19.043; 827b65;-62;0
00:01:19.473; 827b65;-74;0
00:01:19.655; 827b65;-69;0
00:01:20.313; 827b65;-61;0
00:01:20.681; 827b65;-66;0
00:01:21.514; 827b65;-55;0
00:01:21.734; 827b65;-56;0
00:01:21.914; 827b65;-58;0
00:01:22.012; 827b65;-76;0
00:01:22.703; 827b65;-56;0
00:01:22.746; 827b65;-59;0
00:01:22.763; 827b65;-57;0
00:01:22.785; 827b65;-61;0
00:01:22.831; 827b65;-61;0
00:01:23.557; 827b65;-64;0
00:01:23.620; 827b65;-62;0
00:01:23.794; 827b65;-70;0
00:01:24.129; 349e4a;-62;0
00:01:24.140; 349e4a;-61;0
00:01:24.168; 349e4a;-58;0
00:01:24.256; 827b65;-70;0
00:01:24.603; 349e4a;-59;0
00:01:24.629; 349e4a;-59;0
00:01:24.813; 349e4a;-64;0
00:01:24.838; 349e4a;-64;0
00:01:24.851; 349e4a;-60;0
00:01:25.211; 349e4a;-58;0
00:01:25.231; 349e4a;-56;0
00:01:25.894; 349e4a;-54;0
00:01:26.041; 349e4a;-58;5
00:01:26.064; 349e4a;-57;5
00:01:26.093; 349e4a;-59;5
00:01:26.242; 349e4a;-57;5
00:01:26.255; 540ff0;-78;5
00:01:26.980; 349e4a;-56;5
00:01:27.087; 349e4a;-53;5
00:01:27.096; 349e4a;-55;5
00:01:27.237; 349e4a;-54;5
00:01:27.687; 349e4a;-58;5
00:01:27.726; 349e4a;-55;5
00:01:28.695; 349e4a;-55;5
00:01:28.707; 349e4a;-58;5
00:01:29.327; 349e4a;-50;5
00:01:29.341; 349e4a;-50;5
00:01:29.513; 349e4a;-52;5
00:01:29.812; 349e4a;-52;5
00:01:30.011; 349e4a;-55;5
00:01:30.109; 349e4a;-54;5
00:01:31.411; 349e4a;-64;5
00:01:31.420; 349e4a;-58;5
00:01:31.452; 349e4a;-58;5
00:01:31.814; 349e4a;-70;5
00:01:32.267; 349e4a;-74;5
00:01:32.282; 349e4a;-76;5
00:01:32.624; 349e4a;-61;5
00:01:33.612; 349e4a;-59;5
00:01:33.622; 349e4a;-61;5
00:01:33.634; 349e4a;-61;5
00:01:33.893; 349e4a;-59;5
00:01:33.904; 349e4a;-58;5
00:01:34.226; 349e4a;-65;5
00:01:34.250; 349e4a;-65;5
00:01:35.231; a8390e;-65;5
00:01:35.392; a8390e;-62;5
00:01:35.438; a8390e;-65;5
00:01:35.616; a8390e;-66;5
00:01:35.765; 39cf21;-80;5
00:01:36.046; 39cf21;-74;5
00:01:36.261; a8390e;-64;5
00:01:36.455; a8390e;-68;5
00:01:36.522; a8390e;-61;5
00:01:37.062; a8390e;-72;5
00:01:37.098; a8390e;-74;5
00:01:37.126; a8390e;-72;5
00:01:37.453; a8390e;-74;5
00:01:37.465; a8390e;-70;5
00:01:37.699; a8390e;-72;5
00:01:38.158; a8390e;-67;5
00:01:38.188; a8390e;-57;5
00:01:38.357; a8390e;-58;5
00:01:38.477; a8390e;-71;5
00:01:38.509; a8390e;-69;5
00:01:38.534; a8390e;-53;5
00:01:38.545; a8390e;-61;5
00:01:39.145; a8390e;-66;5
00:01:39.173; a8390e;-66;5
00:01:39.343; 39cf21;-76;5
00:01:40.282; a8390e;-57;5
00:01:40.414; a8390e;-71;5
00:01:40.568; a8390e;-76;5
00:01:40.980; a8390e;-57;5
00:01:41.186; a8390e;-66;5
00:01:41.384; a8390e;-64;5
00:01:41.397; a8390e;-62;5
00:01:41.434; a8390e;-64;5
00:01:41.499; a8390e;-56;5
00:01:41.960; a8390e;-64;5
00:01:42.017; a8390e;-57;5
00:01:42.232; a8390e;-57;5
00:01:42.254; a8390e;-69;5
00:01:43.257; a8390e;-67;5
00:01:43.287; a8390e;-68;5
00:01:43.425; a8390e;-73;5
00:01:43.451; a8390e;-73;5
00:01:44.006; a8390e;-71;5
00:01:44.030; a8390e;-71;5
00:01:44.043; a8390e;-71;5
00:01:44.268; a8390e;-66;5
00:01:44.297; a8390e;-67;5
00:01:44.324; a8390e;-63;5
00:01:44.910; a8390e;-59;5
00:01:44.922; a8390e;-59;5
00:01:44.972; a8390e;-65;5
00:01:45.901; 8e276b;-60;5
00:01:45.944; 8e276b;-60;5
00:01:45.955; 8e276b;-56;5
00:01:46.050; 8e276b;-65;5
00:01:46.059; 8e276b;-65;5
00:01:46.069; 8e276b;-66;5
00:01:46.355; 8e276b;-60;5
00:01:47.104; 8e276b;-68;5
00:01:47.145; 8e276b;-57;5
00:01:47.158; 8e276b;-54;5
00:01:47.512; 8e276b;-56;5
00:01:47.666; 8e276b;-73;5
00:01:48.692; 8e276b;-56;5
00:01:48.715; 8e276b;-63;5
00:01:48.789; 8e276b;-56;5
00:01:48.802; 8e276b;-58;5
00:01:48.814; 8e276b;-54;5
00:01:49.003; 8e276b;-59;5
00:01:49.016; 8e276b;-60;5
00:01:49.298; d8b240;-73;5
00:01:49.570; 8e276b;-54;5
00:01:49.582; 8e276b;-60;5
00:01:49.899; 8e276b;-60;5
00:01:49.911; 8e276b;-60;5
00:01:49.996; 8e276b;-60;5
00:01:50.001; 8e276b;-64;5
00:01:50.127; 8e276b;-60;5
00:01:50.282; 8e276b;-61;5
00:01:50.561; 8e276b;-65;5
00:01:51.032; 8e276b;-55;5
00:01:51.055; 8e276b;-66;5
00:01:51.833; 8e276b;-56;5
00:01:51.834; d8b240;-76;5
00:01:51.843; 8e276b;-54;5
00:01:52.635; d8b240;-72;5
00:01:52.651; d8b240;-73;5
00:01:52.734; 8e276b;-64;5
00:01:53.092; 8e276b;-68;5
00:01:53.309; 8e276b;-59;5
00:01:53.346; 8e276b;-59;5
00:01:53.726; 8e276b;-63;5
00:01:53.993; 8e276b;-62;5
00:01:54.092; 8e276b;-58;5
00:01:54.098; 8e276b;-66;5
00:01:54.111; 8e276b;-67;5
00:01:54.124; 8e276b;-67;5
00:01:54.811; 8e276b;-62;5
00:01:54.906; 8e276b;-57;5
00:01:54.949; 8e276b;-64;5
00:01:55.064; 8e276b;-62;5
00:01:55.360; 8e276b;-56;5
00:01:55.383; 8e276b;-57;5
00:01:55.522; ef9c21;-90;5
00:01:55.800; 8e276b;-58;5
00:01:56.475; 827b65;-57;5
00:01:56.490; 827b65;-58;5
00:01:56.512; 827b65;-56;5
00:01:56.520; 827b65;-60;5
00:01:56.533; 827b65;-64;5
00:01:56.894; 827b65;-69;5
00:01:56.942; 827b65;-57;5
00:01:57.136; 827b65;-54;5
00:01:57.279; 827b65;-59;5
00:01:57.289; 827b65;-62;5
00:01:57.436; 827b65;-56;5
00:01:57.464; 827b65;-57;5
00:01:57.499; 827b65;-63;5
00:01:58.139; 827b65;-75;5
00:01:58.267; 827b65;-60;5
00:01:59.132; 827b65;-74;5
00:01:59.315; 827b65;-60;5
00:01:59.346; 827b65;-62;5
00:01:59.372; 827b65;-64;5
00:01:59.536; 827b65;-53;5
00:02:00.564; 827b65;-64;5
00:02:01.756; 827b65;-62;5
00:02:02.340; 540ff0;-73;5
00:02:02.361; 540ff0;-73;5
00:02:02.435; 827b65;-60;5
00:02:02.450; 827b65;-60;5
00:02:02.463; 827b65;-61;5
00:02:03.267; 827b65;-68;5
00:02:04.918; 827b65;-63;5
00:02:05.511; 827b65;-60;5
00:02:05.583; 827b65;-63;5
00:02:05.605; 827b65;-63;5
00:02:06.151; 827b65;-61;5
00:02:06.374; 827b65;-61;5
00:02:06.421; 827b65;-59;5
00:02:06.925; 349e4a;-64;5
00:02:07.357; 349e4a;-73;5
00:02:07.373; 349e4a;-73;5
00:02:07.396; 349e4a;-71;5
00:02:07.573; 349e4a;-70;5
00:02:07.583; 349e4a;-73;5
00:02:08.661; 349e4a;-66;5
00:02:08.672; 349e4a;-63;5
00:02:09.035; 349e4a;-62;5
00:02:09.053; 349e4a;-64;5
00:02:09.065; 349e4a;-59;5
00:02:09.408; 349e4a;-61;5
00:02:09.449; 349e4a;-55;5
00:02:09.462; 349e4a;-61;5
00:02:09.801; 349e4a;-63;5
00:02:09.814; 349e4a;-63;5
00:02:09.825; 349e4a;-62;5
00:02:10.003; 349e4a;-64;5
00:02:10.107; 349e4a;-59;5
00:02:11.535; 349e4a;-58;5
00:02:11.547; 349e4a;-58;5
00:02:11.713; 349e4a;-63;5
00:02:12.570; 39cf21;-73;5
00:02:12.592; 349e4a;-57;5
00:02:12.941; 349e4a;-63;5
00:02:12.987; 349e4a;-59;5
00:02:13.001; 349e4a;-61;5
00:02:13.070; 349e4a;-64;5
00:02:13.537; 39cf21;-74;5
00:02:14.001; 349e4a;-58;5
00:02:14.027; 349e4a;-58;5
00:02:14.171; 349e4a;-71;5
00:02:14.200; 349e4a;-56;5
00:02:14.603; 349e4a;-70;5
00:02:15.266; 349e4a;-59;5
00:02:15.374; 349e4a;-64;5
00:02:15.541; 349e4a;-58;5
00:02:16.378; 349e4a;-58;5
00:02:16.394; 349e4a;-58;5
00:02:16.813; 349e4a;-58;5
00:02:16.880; 349e4a;-61;5
00:02:17.409; a8390e;-59;5
00:02:18.187; a8390e;-58;5
00:02:18.209; a8390e;-62;5
00:02:19.021; a8390e;-61;5
00:02:19.213; a8390e;-58;5
00:02:19.246; a8390e;-60;5
00:02:19.697; a8390e;-64;5
00:02:20.087; a8390e;-63;5
00:02:20.224; a8390e;-64;5
00:02:20.442; a8390e;-62;5
00:02:20.918; a8390e;-89;5
00:02:21.150; a8390e;-61;5
00:02:21.157; a8390e;-61;5
00:02:21.949; a8390e;-57;5
00:02:21.961; a8390e;-60;5
00:02:22.232; a8390e;-59;5
00:02:23.046; a8390e;-59;10
00:02:23.372; a8390e;-63;10
00:02:23.541; a8390e;-58;10
00:02:23.555; a8390e;-59;10
00:02:24.015; a8390e;-63;10
00:02:24.042; a8390e;-60;10
00:02:24.747; a8390e;-61;10
00:02:24.908; a8390e;-62;10
00:02:24.986; a8390e;-63;10
00:02:25.368; a8390e;-53;10
00:02:25.497; a8390e;-65;10
00:02:26.022; a8390e;-66;10
00:02:26.061; a8390e;-70;10
00:02:26.291; a8390e;-78;10
00:02:26.813; a8390e;-65;10
00:02:26.825; a8390e;-63;10
00:02:27.055; a8390e;-64;10
00:02:27.736; a8390e;-58;10
00:02:28.063; 8e276b;-56;10
00:02:28.096; 8e276b;-66;10
00:02:28.663; 8e276b;-66;10
00:02:28.678; 8e276b;-66;10
00:02:28.692; 8e276b;-66;10
00:02:28.727; 8e276b;-66;10
00:02:28.742; 8e276b;-67;10
00:02:28.875; 8e276b;-67;10
00:02:29.143; 8e276b;-68;10
00:02:29.598; 8e276b;-64;10
00:02:29.944; 8e276b;-62;10
00:02:30.106; 8e276b;-56;10
00:02:30.122; 8e276b;-68;10
00:02:30.136; 8e276b;-66;10
00:02:30.157; 8e276b;-68;10
00:02:30.169; 8e276b;-64;10
00:02:30.535; 8e276b;-64;10
00:02:30.548; 8e276b;-67;10
00:02:30.727; 8e276b;-55;10
00:02:31.574; 8e276b;-66;10
00:02:31.586; 8e276b;-66;10
00:02:31.821; 8e276b;-68;10
00:02:31.988; 8e276b;-70;10
00:02:32.387; 8e276b;-68;10
00:02:32.626; 8e276b;-72;10
00:02:32.640; 8e276b;-73;10
00:02:32.762; 8e276b;-67;10
00:02:32.774; 8e276b;-69;10
00:02:33.043; 8e276b;-77;10
00:02:33.766; 8e276b;-55;10
00:02:33.797; 8e276b;-60;10
00:02:33.803; 8e276b;-66;10
00:02:33.816; 8e276b;-66;10
00:02:33.827; 8e276b;-66;10
00:02:34.324; 8e276b;-67;10
00:02:34.600; 8e276b;-63;10
00:02:34.645; 8e276b;-56;10
00:02:34.667; 8e276b;-93;10
00:02:35.476; 8e276b;-70;10
00:02:35.511; 8e276b;-69;10
00:02:35.524; 8e276b;-70;10
00:02:35.875; 8e276b;-66;10
00:02:36.049; 8e276b;-63;10
00:02:36.070; 8e276b;-57;10
00:02:36.081; 8e276b;-61;10
00:02:36.844; 8e276b;-73;10
00:02:36.877; 8e276b;-70;10
00:02:37.399; 8e276b;-63;10
00:02:37.429; 8e276b;-64;10
00:02:37.589; 8e276b;-51;10
00:02:37.973; 8e276b;-67;10
00:02:38.103; 8e276b;-53;10
00:02:38.113; 8e276b;-63;10
00:02:38.127; 8e276b;-57;10
00:02:38.160; 8e276b;-61;10
00:02:38.713; 827b65;-64;10
00:02:38.722; 827b65;-64;10
00:02:39.229; 827b65;-63;10
00:02:39.238; 827b65;-59;10
00:02:39.728; 827b65;-64;10
00:02:39.954; 827b65;-56;10
00:02:40.047; 827b65;-65;10
00:02:40.192; 827b65;-56;10
00:02:40.280; 827b65;-65;10
00:02:41.054; 827b65;-60;10
00:02:41.066; 827b65;-58;10
00:02:41.077; 827b65;-59;10
00:02:41.121; 827b65;-64;10
00:02:41.922; 827b65;-57;10
00:02:42.106; 827b65;-58;10
00:02:42.141; 827b65;-61;10
00:02:42.323; 827b65;-63;10
00:02:42.359; 827b65;-61;10
00:02:43.343; 827b65;-62;10
00:02:43.355; 827b65;-64;10
00:02:44.370; 827b65;-58;10
00:02:44.384; 827b65;-63;10
00:02:44.405; 827b65;-57;10
00:02:44.838; 827b65;-58;10
00:02:45.034; 827b65;-61;10
00:02:45.284; 827b65;-59;10
00:02:45.339; 827b65;-59;10
00:02:46.009; 827b65;-65;10
00:02:46.055; 827b65;-59;10
00:02:46.260; 827b65;-64;10
00:02:46.288; 827b65;-63;10
00:02:46.617; 827b65;-62;10
00:02:47.327; 827b65;-62;10
00:02:47.382; 827b65;-65;10
00:02:48.091; 827b65;-58;10
00:02:48.140; 827b65;-60;10
00:02:48.274; 827b65;-56;10
00:02:48.286; 827b65;-60;10
00:02:48.333; 827b65;-58;10
00:02:48.640; 39cf21;-73;10
00:02:48.947; 827b65;-62;10
00:02:48.962; 827b65;-62;10
00:02:50.117; 349e4a;-59;10
00:02:50.175; 349e4a;-62;10
00:02:50.229; 349e4a;-58;10
00:02:51.589; 349e4a;-62;10
00:02:51.607; 349e4a;-60;10
00:02:51.655; 349e4a;-62;10
00:02:52.194; 349e4a;-66;10
00:02:52.226; 349e4a;-67;10
00:02:52.852; 349e4a;-65;10
00:02:53.058; 349e4a;-66;10
00:02:53.282; 349e4a;-62;10
00:02:53.341; 349e4a;-64;10
00:02:53.889; 349e4a;-63;10
00:02:54.735; 349e4a;-65;10
00:02:54.750; 349e4a;-65;10
00:02:55.220; 349e4a;-60;10
00:02:55.517; 349e4a;-57;10
00:02:55.543; 349e4a;-61;10
00:02:55.677; 349e4a;-70;10
00:02:55.710; 349e4a;-74;10
00:02:56.733; 349e4a;-62;10
00:02:56.775; 349e4a;-61;10
00:02:56.940; 349e4a;-63;10
00:02:57.628; 349e4a;-66;10
00:02:57.675; d8b240;-77;10
00:02:57.762; 349e4a;-60;10
00:02:57.785; 349e4a;-60;10
00:02:57.795; 349e4a;-58;10
00:02:57.981; 349e4a;-61;10
00:02:57.993; 349e4a;-62;10
00:02:58.006; 349e4a;-58;10
00:02:58.269; 349e4a;-59;10
00:02:58.292; 349e4a;-61;10
00:02:58.313; 349e4a;-59;10
00:02:59.006; 349e4a;-58;10
00:02:59.458; 349e4a;-65;10
00:02:59.626; 349e4a;-66;10
00:02:59.688; 349e4a;-65;10
00:02:59.962; a8390e;-65;10
00:03:00.139; a8390e;-60;10
00:03:00.150; a8390e;-59;10
00:03:00.395; a8390e;-60;10
00:03:00.966; a8390e;-61;10
00:03:00.987; a8390e;-60;10
00:03:01.163; a8390e;-61;10
00:03:01.183; a8390e;-66;10
00:03:01.196; a8390e;-64;10
00:03:01.723; a8390e;-69;10
00:03:01.901; a8390e;-63;10
00:03:02.006; a8390e;-59;10
00:03:02.030; a8390e;-68;10
00:03:02.223; a8390e;-66;10
00:03:02.235; a8390e;-66;10
00:03:02.454; a8390e;-66;10
00:03:02.737; a8390e;-66;10
00:03:02.930; a8390e;-66;10
00:03:02.964; a8390e;-64;10
00:03:03.210; a8390e;-62;10
00:03:03.223; a8390e;-60;10
00:03:03.232; a8390e;-64;10
00:03:03.248; a8390e;-64;10
00:03:03.498; a8390e;-62;10
00:03:03.520; a8390e;-58;10
00:03:03.941; a8390e;-61;10
00:03:04.100; a8390e;-66;10
00:03:04.692; a8390e;-62;10
00:03:04.706; a8390e;-62;10
00:03:04.729; a8390e;-63;10
00:03:04.952; a8390e;-66;10
00:03:04.989; a8390e;-64;10
00:03:05.004; a8390e;-59;10
00:03:05.311; a8390e;-68;10
00:03:05.348; a8390e;-64;10
00:03:05.894; a8390e;-58;10
00:03:05.918; a8390e;-64;10
00:03:06.180; a8390e;-62;10
00:03:06.352; a8390e;-60;10
